,country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
589,POL,Direct,0,0,No Deposit,0,Transient,F,0,0,1
590,PRT,Corporate,2,0,No Deposit,0,Transient,A,1,2,0
591,GBR,Online TA,0,0,No Deposit,0,Transient,A,0,3,1
592,GBR,Direct,0,0,No Deposit,0,Transient,F,0,0,0
601,USA,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
605,PRT,Online TA,0,0,No Deposit,0,Transient,C,0,2,0
606,ARG,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
607,ESP,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
608,PRT,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
610,PRT,Online TA,1,0,No Deposit,0,Transient,G,0,0,1
615,NLD,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
618,PRT,Groups,0,0,Non Refund,57,Transient,A,0,0,1
619,BRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
620,NOR,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
624,PRT,Corporate,1,0,No Deposit,0,Transient-Party,A,0,0,1
625,ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
626,PRT,Direct,0,1,No Deposit,0,Transient,D,0,1,0
627,POL,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
629,PRT,Complementary,0,0,No Deposit,0,Transient,A,0,0,0
630,CN,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
631,CHN,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
632,PRT,Direct,0,1,No Deposit,0,Transient,B,0,1,0
634,ESP,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
635,SWE,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
637,PRT,Corporate,0,2,Non Refund,0,Transient-Party,A,0,0,1
639,FIN,Online TA,0,1,No Deposit,0,Transient,H,1,3,0
640,DEU,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
643,ESP,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
646,ISL,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
648,PRT,Groups,0,0,Refundable,0,Transient-Party,A,0,0,1
650,IRL,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
653,PRT,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
655,AUT,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
656,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
658,CHE,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
661,DNK,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
663,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,1,0
664,PRT,Direct,0,0,No Deposit,0,Transient,A,0,1,0
666,ESP,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
669,ESP,Online TA,0,1,No Deposit,0,Transient-Party,D,0,0,0
670,DEU,Direct,0,0,No Deposit,0,Transient-Party,A,0,2,0
672,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
673,UKR,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
675,BRA,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
676,IRL,Direct,0,0,No Deposit,0,Transient,F,0,0,0
677,CHN,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
680,IRL,Direct,0,0,No Deposit,0,Transient-Party,G,0,2,0
681,GBR,Online TA,0,0,No Deposit,0,Transient,D,0,3,1
683,BRA,Direct,0,0,No Deposit,0,Transient,A,0,0,1
684,DEU,Online TA,0,0,No Deposit,0,Transient,D,1,3,0
685,GBR,Direct,0,0,No Deposit,0,Transient,G,0,0,0
686,ESP,Direct,0,1,No Deposit,0,Transient,G,0,3,0
687,IRL,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
690,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,E,0,1,0
691,ITA,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
693,PRT,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
694,PRT,Online TA,0,1,No Deposit,0,Transient,F,0,2,0
699,BEL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
700,PRT,Online TA,0,1,No Deposit,0,Transient-Party,D,0,1,0
701,DEU,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
703,DEU,Online TA,0,1,No Deposit,0,Transient-Party,D,0,0,0
704,PRT,Corporate,0,0,No Deposit,0,Transient,A,0,1,0
706,PRT,Direct,0,0,No Deposit,0,Transient,D,0,1,1
710,AUT,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
711,GBR,Direct,0,2,No Deposit,0,Transient,D,0,2,0
713,DEU,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
714,PRT,Corporate,3,0,No Deposit,0,Transient,A,0,0,0
715,FRA,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
719,POL,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
720,CN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
722,PRT,Corporate,0,2,No Deposit,0,Transient,A,1,1,0
725,ROU,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
726,PRT,Corporate,0,2,No Deposit,0,Transient,A,0,0,0
729,GBR,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
730,ITA,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
731,DEU,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
732,NLD,Online TA,0,2,No Deposit,0,Transient,D,1,0,0
735,GBR,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
742,PRT,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,0,1
743,NOR,Direct,0,0,No Deposit,0,Transient,E,0,0,0
744,FRA,Groups,0,0,No Deposit,259,Transient-Party,A,0,0,0
745,DEU,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
746,DEU,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,0,0
749,BEL,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
750,EGY,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
751,PRT,Online TA,1,0,No Deposit,0,Contract,F,0,1,1
752,ISR,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
755,FRA,Online TA,0,0,No Deposit,0,Transient,F,0,2,1
759,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
760,ESP,Direct,0,0,No Deposit,0,Transient,G,0,0,0
762,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,1
765,FRA,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
766,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,1
767,GBR,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
769,ESP,Online TA,0,1,No Deposit,0,Transient,D,1,3,0
770,ESP,Direct,0,3,No Deposit,0,Transient,D,0,0,0
773,PRT,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
777,PRT,Corporate,0,0,No Deposit,0,Transient,D,1,1,0
778,MAR,Direct,0,0,No Deposit,0,Transient,C,0,1,0
781,POL,Online TA,0,0,No Deposit,0,Transient,G,0,3,0
785,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,B,0,0,0
788,PRT,Direct,0,0,No Deposit,0,Group,A,0,1,0
789,PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,2,1,0
791,ROU,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
796,POL,Groups,0,0,Non Refund,0,Transient,A,0,0,1
798,PRT,Direct,0,0,No Deposit,0,Transient,D,0,1,0
799,ITA,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
801,IRL,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
802,ESP,Offline TA/TO,0,0,No Deposit,0,Transient,A,1,1,0
803,ESP,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
807,PRT,Direct,0,0,No Deposit,0,Transient,D,0,0,0
808,PRT,Offline TA/TO,1,0,Non Refund,50,Transient,A,0,0,1
810,ITA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
812,GBR,Direct,0,0,No Deposit,0,Transient,A,1,1,0
816,AUT,Online TA,0,1,No Deposit,0,Transient-Party,E,0,3,0
817,PRT,Direct,0,1,No Deposit,0,Transient,D,1,2,0
819,CN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
820,GBR,Online TA,0,1,No Deposit,0,Transient,A,1,0,0
822,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,H,0,0,0
825,PRT,Groups,1,0,Non Refund,17,Transient,A,0,0,1
826,TUR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
827,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,1,0
832,FIN,Online TA,0,0,No Deposit,0,Transient-Party,D,1,2,0
833,PRT,Corporate,0,1,No Deposit,0,Transient,A,0,0,1
834,CHN,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
835,PRT,Direct,0,1,No Deposit,0,Group,E,0,0,0
836,PRT,Groups,0,0,No Deposit,0,Transient-Party,D,0,1,0
837,ESP,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
838,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
844,GBR,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
845,USA,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
847,DEU,Online TA,0,1,No Deposit,0,Transient-Party,A,0,1,1
849,DEU,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,1
850,RUS,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
851,GBR,Online TA,0,0,No Deposit,0,Transient,E,0,2,1
863,SWE,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
864,CHN,Online TA,0,0,No Deposit,0,Transient,B,0,1,0
871,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,1
872,FRA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
874,IRL,Direct,0,0,No Deposit,0,Transient,B,0,1,0
878,IRL,Direct,0,1,No Deposit,0,Transient,A,0,1,0
880,CHE,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
883,CHE,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
886,GBR,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
887,PRT,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
890,CHE,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
892,PRT,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
893,PRT,Direct,0,0,No Deposit,0,Transient,E,1,1,0
896,IRL,Direct,0,1,No Deposit,0,Transient,G,0,0,0
899,IRL,Direct,0,0,No Deposit,0,Transient,A,0,1,0
901,GBR,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
902,PRT,Direct,0,0,No Deposit,0,Transient,F,0,1,0
903,NOR,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
908,KOR,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
912,PRT,Direct,0,1,No Deposit,0,Transient,C,0,2,0
913,ISR,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
916,PRT,Direct,0,0,No Deposit,0,Transient,H,1,0,0
917,GBR,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
920,FRA,Direct,0,0,No Deposit,0,Transient,E,0,0,0
921,AGO,Online TA,0,2,No Deposit,0,Transient,F,0,2,0
922,GBR,Online TA,0,0,No Deposit,0,Transient-Party,D,0,0,0
924,POL,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
925,ESP,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
928,GBR,Direct,0,0,No Deposit,0,Transient,A,0,1,1
930,GBR,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
934,ITA,Corporate,0,2,No Deposit,0,Transient,A,0,1,0
937,BEL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
938,PRT,Groups,0,0,Non Refund,32,Transient,A,0,0,1
943,GBR,Groups,0,4,No Deposit,0,Transient-Party,A,1,0,0
945,ITA,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
947,NLD,Online TA,0,0,No Deposit,0,Contract,D,0,2,0
951,USA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
952,ESP,Direct,0,0,No Deposit,0,Transient,F,0,0,1
955,POL,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,1,1,0
958,CN,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
962,PRT,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,1
966,GBR,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
967,GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
969,PRT,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
970,DEU,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
971,FRA,Online TA,0,1,No Deposit,0,Transient,A,0,3,0
976,ESP,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
979,PRT,Direct,0,0,No Deposit,0,Transient,G,0,1,0
982,PRT,Groups,0,1,Non Refund,0,Transient,H,0,0,1
985,AZE,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
986,IRL,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
987,DEU,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
988,SWE,Online TA,0,0,No Deposit,0,Contract,F,0,2,0
989,PRT,Online TA,0,1,No Deposit,0,Transient,E,1,1,0
991,FIN,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
993,FRA,Direct,0,1,No Deposit,0,Transient,E,0,0,0
996,CN,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
998,GBR,Groups,0,0,No Deposit,0,Transient-Party,D,1,0,0
999,ZAF,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
1005,HUN,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
1008,PRT,Direct,0,0,No Deposit,0,Transient,E,0,2,0
1014,GBR,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
1015,AGO,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
1016,ESP,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,2,0
1017,ISR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
1019,BRA,Online TA,0,0,No Deposit,0,Transient,E,0,0,1
1021,GBR,Groups,1,0,Non Refund,0,Transient,A,0,0,1
1022,NLD,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
1023,LUX,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
1027,USA,Direct,0,0,No Deposit,0,Transient,D,0,1,0
1030,PRT,Corporate,0,0,No Deposit,0,Transient,A,0,2,0
1031,FRA,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
1033,DEU,Direct,0,2,No Deposit,0,Transient,A,0,1,0
1035,AUS,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1036,BEL,Online TA,0,0,No Deposit,0,Transient-Party,D,0,1,0
1037,USA,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
1040,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,1
1044,GBR,Online TA,0,0,No Deposit,0,Transient,A,2,1,0
1045,AUT,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
1047,PRT,Corporate,0,0,No Deposit,0,Transient-Party,A,0,1,0
1049,PRT,Groups,0,0,No Deposit,0,Transient-Party,A,0,2,0
1051,IRL,Direct,0,1,No Deposit,0,Transient,E,0,1,1
1053,PRT,Complementary,0,0,No Deposit,0,Transient,G,1,2,0
1054,ITA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
1056,CHE,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1059,CHE,Direct,0,1,No Deposit,0,Transient,E,0,1,0
1063,EST,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
1064,SWE,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
1065,GBR,Online TA,0,0,Non Refund,0,Transient-Party,B,0,0,0
1067,AUT,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
1068,AUS,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
1069,USA,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
1071,PRT,Corporate,1,0,No Deposit,0,Transient,A,0,1,0
1076,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
1077,CHL,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1078,DEU,Online TA,0,0,No Deposit,0,Transient-Party,A,1,1,0
1082,POL,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
1094,DEU,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
1095,SVN,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
1096,FRA,Offline TA/TO,0,0,No Deposit,43,Transient-Party,A,0,1,0
1097,DEU,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
1099,ITA,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
1100,ITA,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
1111,AUT,Groups,0,3,No Deposit,0,Transient-Party,E,0,0,0
1113,POL,Groups,0,1,No Deposit,75,Transient-Party,A,0,0,0
1116,AGO,Direct,0,0,No Deposit,0,Transient,A,0,2,0
1117,FRA,Groups,0,1,No Deposit,0,Transient-Party,A,0,2,0
1118,PRT,Direct,0,1,No Deposit,0,Transient,F,0,0,0
1120,PRT,Online TA,0,0,No Deposit,0,Transient,H,0,0,0
1122,CHE,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
1123,SWE,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
1124,PRT,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
1128,GBR,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
1130,DEU,Direct,0,0,No Deposit,0,Transient,A,1,0,0
1133,NOR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
1134,ITA,Direct,0,0,No Deposit,0,Transient,E,0,1,0
1135,ESP,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
1137,IRL,Direct,0,0,No Deposit,0,Transient,D,0,0,0
1140,PRT,Direct,0,0,No Deposit,0,Transient,A,1,0,0
1146,USA,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
1147,PRT,Online TA,0,1,No Deposit,0,Transient,B,0,0,0
1149,ITA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,1
1150,PRT,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
1151,FRA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
1153,ESP,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
1156,PRT,Offline TA/TO,0,0,Non Refund,69,Transient,A,0,0,1
1157,LUX,Online TA,0,0,No Deposit,0,Transient,E,0,1,1
1160,BRA,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
1161,GBR,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
1176,SWE,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
1179,CHE,Online TA,0,1,No Deposit,0,Transient,A,0,0,0
1182,PRT,Offline TA/TO,1,0,Non Refund,44,Transient,A,0,0,1
1183,PRT,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
1186,PRY,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1187,FRA,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
1188,AUT,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
1192,RUS,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
1193,PRT,Complementary,0,0,No Deposit,0,Transient,A,0,1,0
1194,ESP,Direct,0,0,No Deposit,0,Transient,A,1,0,0
1195,ESP,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
1196,PRT,Direct,0,3,No Deposit,0,Transient,C,0,1,0
1198,DNK,Online TA,0,0,No Deposit,0,Transient,A,0,2,0
1199,PRT,Groups,0,0,No Deposit,0,Transient,A,0,0,0
1205,NLD,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
1206,CHE,Online TA,0,1,No Deposit,0,Transient-Party,D,0,1,0
1207,BRA,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
1211,BEL,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1212,GBR,Offline TA/TO,0,1,No Deposit,0,Contract,D,0,1,0
1213,PRT,Direct,0,1,No Deposit,0,Transient,E,0,1,1
1216,PRT,Groups,1,0,Non Refund,22,Transient,A,0,0,1
1218,ITA,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
1221,HUN,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
1223,ITA,Offline TA/TO,0,0,No Deposit,44,Transient-Party,A,0,0,0
1237,NLD,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
1241,IRL,Direct,0,0,No Deposit,0,Transient,D,0,1,0
1242,FRA,Offline TA/TO,0,0,No Deposit,0,Contract,A,0,0,0
1246,AUT,Online TA,0,0,No Deposit,0,Transient-Party,D,1,2,0
1247,NLD,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
1249,IRL,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
1250,ARG,Online TA,0,1,No Deposit,0,Transient,B,0,0,0
1257,ITA,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
1258,ISR,Groups,0,0,No Deposit,0,Group,A,0,0,0
1260,AUT,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
1263,ITA,Direct,0,0,No Deposit,0,Transient,E,1,0,0
1266,LUX,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
1268,ABW,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
1269,SWE,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
1271,USA,Online TA,0,1,No Deposit,0,Transient,F,0,2,0
1272,PRT,Online TA,0,2,No Deposit,0,Transient,D,1,1,0
1274,PRT,Corporate,0,0,No Deposit,0,Transient,D,0,1,0
1276,GBR,Online TA,0,1,No Deposit,0,Transient,A,0,0,1
1277,IRL,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
1278,SWE,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,0,0
1279,BRA,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
1282,PRT,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,1
1290,RUS,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
1291,PRT,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
1292,PRT,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,1
1293,PRT,Offline TA/TO,0,0,No Deposit,0,Transient,C,1,0,0
1294,GBR,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
1295,ESP,Online TA,0,0,No Deposit,0,Transient-Party,D,0,2,1
1296,ALB,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
1306,IRL,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
1307,USA,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
1309,IRL,Online TA,0,0,No Deposit,0,Transient,F,0,0,0
1310,RUS,Direct,0,0,No Deposit,0,Transient,A,0,1,0
1311,MAR,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
1313,PRT,Direct,0,0,No Deposit,0,Transient,F,0,2,0
1316,SWE,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
1320,CN,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
1325,IRL,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
1326,BRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
1327,ROU,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
1329,PRT,Groups,0,0,No Deposit,113,Transient-Party,E,0,1,0
1331,COL,Direct,0,3,No Deposit,0,Transient-Party,B,0,1,0
1332,DNK,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
1333,ISR,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
1335,LTU,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
1336,ISR,Groups,0,0,No Deposit,58,Transient-Party,A,0,0,0
1337,ARE,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
1338,GBR,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
1339,CZE,Direct,0,0,No Deposit,0,Transient,A,0,0,0
1341,ISR,Online TA,0,3,No Deposit,0,Transient-Party,A,0,0,0
1342,ITA,Offline TA/TO,0,0,No Deposit,77,Transient-Party,A,0,0,0
1343,FRA,Online TA,0,2,No Deposit,0,Transient,A,1,2,0
1345,ESP,Online TA,0,1,No Deposit,0,Transient,G,1,1,0
1347,FRA,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
1353,TUR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
1354,CHE,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
1355,PRT,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,1
1356,PRT,Online TA,11,0,No Deposit,0,Transient,A,0,1,0
1360,IRL,Online TA,0,0,No Deposit,0,Transient,D,0,3,0
1361,PRT,Groups,0,0,No Deposit,38,Transient-Party,A,0,0,1
1365,USA,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
1367,PRT,Groups,0,1,No Deposit,58,Transient-Party,A,0,0,0
1369,DEU,Direct,0,0,No Deposit,0,Transient,A,0,1,0
1372,PRT,Corporate,1,0,No Deposit,0,Transient,A,0,0,0
1373,GBR,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
1375,ESP,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
1376,DEU,Online TA,0,1,No Deposit,0,Transient,B,0,2,0
1377,SWE,Direct,0,1,No Deposit,0,Transient,D,0,0,0
1378,IRL,Groups,1,0,No Deposit,0,Transient-Party,A,0,0,1
1379,ESP,Online TA,0,0,No Deposit,0,Transient,E,1,2,0
1381,ESP,Offline TA/TO,0,0,No Deposit,65,Transient-Party,A,0,0,0
1382,PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
1384,SWE,Online TA,0,0,No Deposit,0,Transient,A,1,0,0
1385,ESP,Online TA,0,1,No Deposit,0,Transient,D,0,0,1
1386,NLD,Offline TA/TO,0,0,No Deposit,0,Transient,D,1,0,0
1391,ESP,Online TA,0,0,No Deposit,0,Transient,G,1,0,0
1392,PRT,Offline TA/TO,0,4,No Deposit,0,Transient-Party,A,0,0,0
1393,FRA,Online TA,0,1,No Deposit,0,Transient,A,0,1,0
1395,AUS,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
1397,FRA,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
1398,ITA,Online TA,0,1,No Deposit,0,Transient,A,0,3,0
1399,PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,0,0,0
1401,PRT,Offline TA/TO,0,0,No Deposit,48,Transient-Party,A,0,0,1
1405,COL,Direct,0,0,No Deposit,0,Transient,A,0,1,0
1406,PRT,Direct,0,1,No Deposit,0,Transient,A,1,3,0
1407,FRA,Groups,0,0,No Deposit,236,Transient-Party,A,0,0,0
1408,PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,1
1410,USA,Online TA,0,1,No Deposit,0,Transient,E,0,4,0
1417,PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
1423,IND,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
1425,AUT,Groups,0,1,No Deposit,176,Transient-Party,A,0,1,0
1426,ITA,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,1
1428,PRT,Direct,0,0,No Deposit,0,Transient,B,0,1,0
